system:index,CO_density,City,Date,Ward,.geo
00000000000000000004_2,0.02393357010265594,Banglore,01-07-2019,Sarakki,
00000000000000000004_3,0.03398865546156073,Banglore,01-10-2019,Sarakki,
00000000000000000004_4,0.03556729410169281,Banglore,01-01-2020,Sarakki,
00000000000000000004_5,0.04100261956584145,Banglore,01-04-2020,Sarakki,
00000000000000000004_6,0.024082566374167908,Banglore,01-07-2020,Sarakki,
00000000000000000004_7,0.03347958482254168,Banglore,01-10-2020,Sarakki,
00000000000000000007_0,0.03685683496469409,Banglore,01-01-2019,Pattabhiram Nagar,
00000000000000000007_1,0.04293739917641019,Banglore,01-04-2019,Pattabhiram Nagar,
00000000000000000007_2,0.023883115276865447,Banglore,01-07-2019,Pattabhiram Nagar,
00000000000000000007_3,0.034292591059613665,Banglore,01-10-2019,Pattabhiram Nagar,
00000000000000000007_4,0.035746338675167216,Banglore,01-01-2020,Pattabhiram Nagar,
00000000000000000007_5,0.040948721704118125,Banglore,01-04-2020,Pattabhiram Nagar,
00000000000000000007_6,0.024199946751449937,Banglore,01-07-2020,Pattabhiram Nagar,
00000000000000000007_7,0.03339005403200319,Banglore,01-10-2020,Pattabhiram Nagar,
00000000000000000008_0,0.036999682255440494,Banglore,01-01-2019,Byrasandra,
00000000000000000008_1,0.04302076897663236,Banglore,01-04-2019,Byrasandra,
00000000000000000008_2,0.023898313963393696,Banglore,01-07-2019,Byrasandra,
00000000000000000008_3,0.03436393129236785,Banglore,01-10-2019,Byrasandra,
00000000000000000008_4,0.03579090778586064,Banglore,01-01-2020,Byrasandra,
00000000000000000008_5,0.04093507589848989,Banglore,01-04-2020,Byrasandra,
00000000000000000008_6,0.02425593819536464,Banglore,01-07-2020,Byrasandra,
00000000000000000008_7,0.03339488200011313,Banglore,01-10-2020,Byrasandra,
00000000000000000009_0,0.03691700637555277,Banglore,01-01-2019,Shakambari Nagar,
00000000000000000009_1,0.0429041030964221,Banglore,01-04-2019,Shakambari Nagar,
00000000000000000009_2,0.023871691148238235,Banglore,01-07-2019,Shakambari Nagar,
00000000000000000009_3,0.03401153495318453,Banglore,01-10-2019,Shakambari Nagar,
00000000000000000009_4,0.03570956532498557,Banglore,01-01-2020,Shakambari Nagar,
00000000000000000009_5,0.041091995783565934,Banglore,01-04-2020,Shakambari Nagar,
00000000000000000009_6,0.024136748877163345,Banglore,01-07-2020,Shakambari Nagar,
00000000000000000009_7,0.033375221058651525,Banglore,01-10-2020,Shakambari Nagar,
00000000000000000022_0,0.03661040581550316,Banglore,01-01-2019,Jayanagar East,
00000000000000000022_1,0.04264630210385322,Banglore,01-04-2019,Jayanagar East,
00000000000000000022_2,0.024094081080149637,Banglore,01-07-2019,Jayanagar East,
00000000000000000022_3,0.034372972431219354,Banglore,01-10-2019,Jayanagar East,
00000000000000000022_4,0.03560559372960173,Banglore,01-01-2020,Jayanagar East,
00000000000000000022_5,0.04084043329784583,Banglore,01-04-2020,Jayanagar East,
00000000000000000022_6,0.02416485061461729,Banglore,01-07-2020,Jayanagar East,
00000000000000000022_7,0.03356194745818321,Banglore,01-10-2020,Jayanagar East,
00000000000000000023_0,0.03659728285064232,Banglore,01-01-2019,Gurappanapalya,
00000000000000000023_1,0.042535059019454674,Banglore,01-04-2019,Gurappanapalya,
00000000000000000023_2,0.024078129845192846,Banglore,01-07-2019,Gurappanapalya,
00000000000000000023_3,0.03429615371466261,Banglore,01-10-2019,Gurappanapalya,
00000000000000000023_4,0.035615683572242006,Banglore,01-01-2020,Gurappanapalya,
00000000000000000023_5,0.04069980636123942,Banglore,01-04-2020,Gurappanapalya,
00000000000000000023_6,0.02416575298017561,Banglore,01-07-2020,Gurappanapalya,
00000000000000000023_7,0.03366043152442945,Banglore,01-10-2020,Gurappanapalya,
00000000000000000026_0,0.03641250660311811,Banglore,01-01-2019,J P Nagar,
00000000000000000026_1,0.042571195478207806,Banglore,01-04-2019,J P Nagar,
00000000000000000026_2,0.02403854028783692,Banglore,01-07-2019,J P Nagar,
00000000000000000026_3,0.034022998467387974,Banglore,01-10-2019,J P Nagar,
00000000000000000026_4,0.03547864544028108,Banglore,01-01-2020,J P Nagar,
00000000000000000026_5,0.04090417194485563,Banglore,01-04-2020,J P Nagar,
00000000000000000026_6,0.024201344674100442,Banglore,01-07-2020,J P Nagar,
00000000000000000026_7,0.03368496082681544,Banglore,01-10-2020,J P Nagar,
0000000000000000000a_0,0.034947524211045446,Banglore,01-01-2019,Varthuru,
0000000000000000000a_1,0.04093034662097972,Banglore,01-04-2019,Varthuru,
0000000000000000000a_2,0.023825947987491224,Banglore,01-07-2019,Varthuru,
0000000000000000000a_3,0.03354992291949798,Banglore,01-10-2019,Varthuru,
0000000000000000000a_4,0.03333646390644825,Banglore,01-01-2020,Varthuru,
0000000000000000000a_5,0.03957921276733968,Banglore,01-04-2020,Varthuru,
0000000000000000000a_6,0.02427849988126455,Banglore,01-07-2020,Varthuru,
0000000000000000000a_7,0.033667637144577926,Banglore,01-10-2020,Varthuru,
0000000000000000000b_0,0.03532382409768076,Banglore,01-01-2019,Bellanduru,
0000000000000000000b_1,0.04114351024284083,Banglore,01-04-2019,Bellanduru,
0000000000000000000b_2,0.02370322242437103,Banglore,01-07-2019,Bellanduru,
0000000000000000000b_3,0.03391942268276969,Banglore,01-10-2019,Bellanduru,
0000000000000000000b_4,0.03385519112749638,Banglore,01-01-2020,Bellanduru,
0000000000000000000b_5,0.03971694782554987,Banglore,01-04-2020,Bellanduru,
0000000000000000000b_6,0.023933072583327265,Banglore,01-07-2020,Bellanduru,
0000000000000000000b_7,0.033934679522563405,Banglore,01-10-2020,Bellanduru,
0000000000000000000c_0,0.035305827564137734,Banglore,01-01-2019,Garudachar Playa,
0000000000000000000c_1,0.041545494855580775,Banglore,01-04-2019,Garudachar Playa,
0000000000000000000c_2,0.023446327145071715,Banglore,01-07-2019,Garudachar Playa,
0000000000000000000c_3,0.03339406331217699,Banglore,01-10-2019,Garudachar Playa,
0000000000000000000c_4,0.03395179997196998,Banglore,01-01-2020,Garudachar Playa,
0000000000000000000c_5,0.039873227376639286,Banglore,01-04-2020,Garudachar Playa,
0000000000000000000c_6,0.024369343836889316,Banglore,01-07-2020,Garudachar Playa,
0000000000000000000c_7,0.03376376462622364,Banglore,01-10-2020,Garudachar Playa,
0000000000000000000d_0,0.034966107221539214,Banglore,01-01-2019,Kadugodi,
0000000000000000000d_1,0.04140283852989426,Banglore,01-04-2019,Kadugodi,
0000000000000000000d_2,0.023552467380061087,Banglore,01-07-2019,Kadugodi,
0000000000000000000d_3,0.03339508407152355,Banglore,01-10-2019,Kadugodi,
0000000000000000000d_4,0.03352519379418574,Banglore,01-01-2020,Kadugodi,
0000000000000000000d_5,0.039785517418918455,Banglore,01-04-2020,Kadugodi,
0000000000000000000d_6,0.02504509736654639,Banglore,01-07-2020,Kadugodi,
0000000000000000000d_7,0.03360849442599276,Banglore,01-10-2020,Kadugodi,
0000000000000000000e_0,0.03492620232812924,Banglore,01-01-2019,Hagadur,
0000000000000000000e_1,0.04135628362869858,Banglore,01-04-2019,Hagadur,
0000000000000000000e_2,0.02392979739183099,Banglore,01-07-2019,Hagadur,
0000000000000000000e_3,0.03342173781736148,Banglore,01-10-2019,Hagadur,
0000000000000000000e_4,0.033370621415809515,Banglore,01-01-2020,Hagadur,
0000000000000000000e_5,0.03968933514633396,Banglore,01-04-2020,Hagadur,
0000000000000000000e_6,0.02509537298855512,Banglore,01-07-2020,Hagadur,
0000000000000000000e_7,0.03372923363381992,Banglore,01-10-2020,Hagadur,
0000000000000000000f_0,0.035255571329422454,Banglore,01-01-2019,Dodda Nekkundi,
0000000000000000000f_1,0.04155384349727231,Banglore,01-04-2019,Dodda Nekkundi,
0000000000000000000f_2,0.02339933391430694,Banglore,01-07-2019,Dodda Nekkundi,
0000000000000000000f_3,0.033664427556289254,Banglore,01-10-2019,Dodda Nekkundi,
0000000000000000000f_4,0.033831131265895736,Banglore,01-01-2020,Dodda Nekkundi,
0000000000000000000f_5,0.03975430753472612,Banglore,01-04-2020,Dodda Nekkundi,
0000000000000000000f_6,0.0241612692258461,Banglore,01-07-2020,Dodda Nekkundi,
0000000000000000000f_7,0.034174355709170705,Banglore,01-10-2020,Dodda Nekkundi,
0000000000000000002a_0,0.035240435701802915,Banglore,01-01-2019,Marathahalli,
0000000000000000002a_1,0.04159786746645098,Banglore,01-04-2019,Marathahalli,
0000000000000000002a_2,0.02352849372859714,Banglore,01-07-2019,Marathahalli,
0000000000000000002a_3,0.03415882654194694,Banglore,01-10-2019,Marathahalli,
0000000000000000002a_4,0.03368117769551535,Banglore,01-01-2020,Marathahalli,
0000000000000000002a_5,0.03980693950648287,Banglore,01-04-2020,Marathahalli,
0000000000000000002a_6,0.024186341394994627,Banglore,01-07-2020,Marathahalli,
0000000000000000002a_7,0.0344791778398468,Banglore,01-10-2020,Marathahalli,
00000000000000000010_0,0.03579310966224269,Banglore,01-01-2019,HSR Layout,
00000000000000000010_1,0.04153014935448374,Banglore,01-04-2019,HSR Layout,
00000000000000000010_2,0.023846821678584956,Banglore,01-07-2019,HSR Layout,
00000000000000000010_3,0.033803639008057856,Banglore,01-10-2019,HSR Layout,
00000000000000000010_4,0.03458479684657394,Banglore,01-01-2020,HSR Layout,
00000000000000000010_5,0.040120718439662674,Banglore,01-04-2020,HSR Layout,
00000000000000000010_6,0.023904811049232394,Banglore,01-07-2020,HSR Layout,
00000000000000000010_7,0.033717839616800874,Banglore,01-10-2020,HSR Layout,
00000000000000000011_0,0.03586798010539424,Banglore,01-01-2019,Bommanahalli,
00000000000000000011_1,0.04181456036132438,Banglore,01-04-2019,Bommanahalli,
00000000000000000011_2,0.023840768947432343,Banglore,01-07-2019,Bommanahalli,
00000000000000000011_3,0.03346879851707453,Banglore,01-10-2019,Bommanahalli,
00000000000000000011_4,0.03486115610011512,Banglore,01-01-2020,Bommanahalli,
00000000000000000011_5,0.040479134562534595,Banglore,01-04-2020,Bommanahalli,
00000000000000000011_6,0.023871174498507813,Banglore,01-07-2020,Bommanahalli,
00000000000000000011_7,0.033781566288220405,Banglore,01-10-2020,Bommanahalli,
00000000000000000012_0,0.03646314046234263,Banglore,01-01-2019,Jaraganahalli,
00000000000000000012_1,0.04237114456337555,Banglore,01-04-2019,Jaraganahalli,
00000000000000000012_2,0.023950241353279524,Banglore,01-07-2019,Jaraganahalli,
00000000000000000012_3,0.033954540150412583,Banglore,01-10-2019,Jaraganahalli,
00000000000000000012_4,0.03547359708848937,Banglore,01-01-2020,Jaraganahalli,
00000000000000000012_5,0.04107280009265912,Banglore,01-04-2020,Jaraganahalli,
00000000000000000012_6,0.024171647255936114,Banglore,01-07-2020,Jaraganahalli,
00000000000000000012_7,0.03367501129030079,Banglore,01-10-2020,Jaraganahalli,
00000000000000000013_0,0.03607295156950805,Banglore,01-01-2019,Puttenahalli,
00000000000000000013_1,0.04203399477226017,Banglore,01-04-2019,Puttenahalli,
00000000000000000013_2,0.023974450068016403,Banglore,01-07-2019,Puttenahalli,
00000000000000000013_3,0.03372976060394632,Banglore,01-10-2019,Puttenahalli,
00000000000000000013_4,0.03514084022970778,Banglore,01-01-2020,Puttenahalli,
00000000000000000013_5,0.04096858114802925,Banglore,01-04-2020,Puttenahalli,
00000000000000000013_6,0.024086579486081994,Banglore,01-07-2020,Puttenahalli,
00000000000000000013_7,0.03359978724623269,Banglore,01-10-2020,Puttenahalli,
00000000000000000014_0,0.035940397840030135,Banglore,01-01-2019,Bilekhalli,
00000000000000000014_1,0.04180427271568792,Banglore,01-04-2019,Bilekhalli,
00000000000000000014_2,0.024007174430200968,Banglore,01-07-2019,Bilekhalli,
00000000000000000014_3,0.033606270187755395,Banglore,01-10-2019,Bilekhalli,
00000000000000000014_4,0.0349339562241647,Banglore,01-01-2020,Bilekhalli,
00000000000000000014_5,0.04063885285033283,Banglore,01-04-2020,Bilekhalli,
00000000000000000014_6,0.02393909445141917,Banglore,01-07-2020,Bilekhalli,
00000000000000000014_7,0.0338084673752945,Banglore,01-10-2020,Bilekhalli,
00000000000000000015_0,0.03576858251312054,Banglore,01-01-2019,Hongasandra,
00000000000000000015_1,0.041475294716239765,Banglore,01-04-2019,Hongasandra,
00000000000000000015_2,0.023858657576477916,Banglore,01-07-2019,Hongasandra,
00000000000000000015_3,0.03327314532581996,Banglore,01-10-2019,Hongasandra,
00000000000000000015_4,0.034652701286559666,Banglore,01-01-2020,Hongasandra,
00000000000000000015_5,0.040406160692965556,Banglore,01-04-2020,Hongasandra,
00000000000000000015_6,0.02371004768340373,Banglore,01-07-2020,Hongasandra,
00000000000000000015_7,0.033638276175297646,Banglore,01-10-2020,Hongasandra,
00000000000000000016_0,0.03561549050244484,Banglore,01-01-2019,Mangammanapalya,
00000000000000000016_1,0.04134262421282002,Banglore,01-04-2019,Mangammanapalya,
00000000000000000016_2,0.02382825155572266,Banglore,01-07-2019,Mangammanapalya,
00000000000000000016_3,0.03357375593943517,Banglore,01-10-2019,Mangammanapalya,
00000000000000000016_4,0.03436040391522874,Banglore,01-01-2020,Mangammanapalya,
00000000000000000016_5,0.0401095356721636,Banglore,01-04-2020,Mangammanapalya,
00000000000000000016_6,0.023679134130119454,Banglore,01-07-2020,Mangammanapalya,
00000000000000000016_7,0.033437086267217586,Banglore,01-10-2020,Mangammanapalya,
00000000000000000017_0,0.035295700461486154,Banglore,01-01-2019,Singasandra,
00000000000000000017_1,0.04128944830153044,Banglore,01-04-2019,Singasandra,
00000000000000000017_2,0.02372430726487921,Banglore,01-07-2019,Singasandra,
00000000000000000017_3,0.03347349705874752,Banglore,01-10-2019,Singasandra,
00000000000000000017_4,0.03416112505188813,Banglore,01-01-2020,Singasandra,
00000000000000000017_5,0.04003438467479074,Banglore,01-04-2020,Singasandra,
00000000000000000017_6,0.023590026612136925,Banglore,01-07-2020,Singasandra,
00000000000000000017_7,0.03329773404976638,Banglore,01-10-2020,Singasandra,
00000000000000000018_0,0.035708118145323584,Banglore,01-01-2019,Arakere,
00000000000000000018_1,0.04158093873841449,Banglore,01-04-2019,Arakere,
00000000000000000018_2,0.02395866520432232,Banglore,01-07-2019,Arakere,
00000000000000000018_3,0.03363163832671795,Banglore,01-10-2019,Arakere,
00000000000000000018_4,0.034657964889010885,Banglore,01-01-2020,Arakere,
00000000000000000018_5,0.04082939866067388,Banglore,01-04-2020,Arakere,
00000000000000000018_6,0.023850984642419144,Banglore,01-07-2020,Arakere,
00000000000000000018_7,0.03336623736453022,Banglore,01-10-2020,Arakere,
00000000000000000019_0,0.037098214377831215,Banglore,01-01-2019,Uttarahalli,
00000000000000000019_1,0.042762334376914984,Banglore,01-04-2019,Uttarahalli,
00000000000000000019_2,0.024477511908159135,Banglore,01-07-2019,Uttarahalli,
00000000000000000019_3,0.034184411790539916,Banglore,01-10-2019,Uttarahalli,
00000000000000000019_4,0.03586658354183265,Banglore,01-01-2020,Uttarahalli,
00000000000000000019_5,0.04120174575377069,Banglore,01-04-2020,Uttarahalli,
00000000000000000019_6,0.02417083358510641,Banglore,01-07-2020,Uttarahalli,
00000000000000000019_7,0.03361383958051082,Banglore,01-10-2020,Uttarahalli,
0000000000000000001a_0,0.0367065310833348,Banglore,01-01-2019,Yelchenahalli,
0000000000000000001a_1,0.042444277461520165,Banglore,01-04-2019,Yelchenahalli,
0000000000000000001a_2,0.02402921452328276,Banglore,01-07-2019,Yelchenahalli,
0000000000000000001a_3,0.03412385661811159,Banglore,01-10-2019,Yelchenahalli,
0000000000000000001a_4,0.03560770049532515,Banglore,01-01-2020,Yelchenahalli,
0000000000000000001a_5,0.04115652359584498,Banglore,01-04-2020,Yelchenahalli,
0000000000000000001a_6,0.024151247624341822,Banglore,01-07-2020,Yelchenahalli,
0000000000000000001a_7,0.03391671466084873,Banglore,01-10-2020,Yelchenahalli,
0000000000000000001b_0,0.03539529220558807,Banglore,01-01-2019,Begur,
0000000000000000001b_1,0.04144937271609387,Banglore,01-04-2019,Begur,
0000000000000000001b_2,0.023795155763736392,Banglore,01-07-2019,Begur,
0000000000000000001b_3,0.03330927634614222,Banglore,01-10-2019,Begur,
0000000000000000001b_4,0.03441452803939286,Banglore,01-01-2020,Begur,
0000000000000000001b_5,0.04039357566166926,Banglore,01-04-2020,Begur,
0000000000000000001b_6,0.02353704440068806,Banglore,01-07-2020,Begur,
0000000000000000001b_7,0.03314526362769675,Banglore,01-10-2020,Begur,
0000000000000000001c_0,0.03573067498170269,Banglore,01-01-2019,Gottigere,
0000000000000000001c_1,0.04153485292656828,Banglore,01-04-2019,Gottigere,
0000000000000000001c_2,0.023606259798011966,Banglore,01-07-2019,Gottigere,
0000000000000000001c_3,0.033653640056986296,Banglore,01-10-2019,Gottigere,
0000000000000000001c_4,0.034388284921320435,Banglore,01-01-2020,Gottigere,
0000000000000000001c_5,0.040663700767078405,Banglore,01-04-2020,Gottigere,
0000000000000000001c_6,0.02382806769045107,Banglore,01-07-2020,Gottigere,
0000000000000000001c_7,0.03323345229796864,Banglore,01-10-2020,Gottigere,
0000000000000000001d_0,0.036100544252617474,Banglore,01-01-2019,Konankunte,
0000000000000000001d_1,0.04180744637259333,Banglore,01-04-2019,Konankunte,
0000000000000000001d_2,0.0239041209377818,Banglore,01-07-2019,Konankunte,
0000000000000000001d_3,0.03372669356279488,Banglore,01-10-2019,Konankunte,
0000000000000000001d_4,0.03498801684869257,Banglore,01-01-2020,Konankunte,
0000000000000000001d_5,0.041083326246445825,Banglore,01-04-2020,Konankunte,
0000000000000000001d_6,0.024098065077613917,Banglore,01-07-2020,Konankunte,
0000000000000000001d_7,0.03361371103568286,Banglore,01-10-2020,Konankunte,
0000000000000000001e_0,0.03582367847131518,Banglore,01-01-2019,Anjanapura,
0000000000000000001e_1,0.04139707112574619,Banglore,01-04-2019,Anjanapura,
0000000000000000001e_2,0.02363447955691383,Banglore,01-07-2019,Anjanapura,
0000000000000000001e_3,0.03397611397897732,Banglore,01-10-2019,Anjanapura,
0000000000000000001e_4,0.034431516575147404,Banglore,01-01-2020,Anjanapura,
0000000000000000001e_5,0.04069872834920205,Banglore,01-04-2020,Anjanapura,
0000000000000000001e_6,0.02394225815282175,Banglore,01-07-2020,Anjanapura,
0000000000000000001e_7,0.03380603432444054,Banglore,01-10-2020,Anjanapura,
00000000000000000025_0,0.03648758965661875,Banglore,01-01-2019,Vasanthpura,
00000000000000000025_1,0.04219330467396624,Banglore,01-04-2019,Vasanthpura,
00000000000000000025_2,0.023957791797387162,Banglore,01-07-2019,Vasanthpura,
00000000000000000025_3,0.03418638192434247,Banglore,01-10-2019,Vasanthpura,
00000000000000000025_4,0.03547875128928738,Banglore,01-01-2020,Vasanthpura,
00000000000000000025_5,0.041037243261945536,Banglore,01-04-2020,Vasanthpura,
00000000000000000025_6,0.02412674164072933,Banglore,01-07-2020,Vasanthpura,
00000000000000000025_7,0.03390389456401695,Banglore,01-10-2020,Vasanthpura,
